Jewelry_Type,Material_Composition,Manufacturing_Stage,Surface_Roughness,Polish_Quality,Engraving_Depth,Structural_Integrity,Reflection_Index,Defect_Type
Pendant,Silver Alloy,Final Product,0.3302482629097272,0.8807898917311627,0.9349230528789347,0.8649587280939045,0.5339070516182419,Normal
Ring,Pure Silver,Final Product,0.6632463348413691,0.9024346269349062,0.3645125862173966,0.13731463771152005,0.3756518145738593,Crack
Necklace,Silver Alloy,Raw Casting,0.7323053578706075,0.995519638036885,0.6897035653893949,0.8863272357306388,0.4051730863719153,Normal
Bracelet,Silver Alloy,Final Product,0.4761446463652189,0.588922588345112,0.5928321187002747,0.5074050357957651,0.5152172700125771,Normal
Earring,Silver Alloy,Final Product,0.9339546308850973,0.9996834589674973,0.6366263113994731,0.7135155708986879,0.3973947025365673,Scratch
Necklace,Silver Alloy,Final Product,0.8246231846003159,0.4730616380637418,0.24099073573311544,0.45714588230816167,0.7903921926571648,Scratch
Bracelet,Silver Alloy,Final Product,0.38759822855003623,0.77715826770363,0.49827423845010965,0.669982355808913,0.892655577962387,Normal
Necklace,Pure Silver,Polished,0.7433256569986212,0.9293061005115536,0.6761198371896847,0.30726409831882084,0.8526068720836087,Normal
Pendant,Pure Silver,Polished,0.34503153597765324,0.17566103278855066,0.13934096836737941,0.8093759906203694,0.3492989795583914,Normal
Necklace,Silver Alloy,Raw Casting,0.8698506733926893,0.14783518337146895,0.723793687922157,0.606307176270662,0.7053989788047915,Scratch
Earring,Pure Silver,Polished,0.9303700001716628,0.453162284810376,0.9814375355227858,0.5041743308999146,0.12950512915849197,Scratch
Necklace,Pure Silver,Raw Casting,0.8874047080444073,0.17268251989075808,0.7686300551366133,0.889548015143396,0.4479749344224766,Scratch
Ring,Pure Silver,Polished,0.20889556063588527,0.8122354053070967,0.9432983496276102,0.2581795405822094,0.7455268256277108,Crack
Pendant,Silver Alloy,Raw Casting,0.35550141690101966,0.289594022826534,0.6353903125587468,0.6507582114544437,0.7417867762110641,Normal
Necklace,Silver Alloy,Raw Casting,0.29180759800327,0.4072107141964131,0.43831461768452773,0.7958370451530253,0.40978122341486234,Normal
Ring,Silver Alloy,Final Product,0.3199837249083119,0.7890357508498883,0.299261809051781,0.6135836751176375,0.15203584756885657,Normal
Pendant,Pure Silver,Polished,0.413966528101136,0.9550551457959278,0.3847046918490886,0.14449909343294903,0.8202641861396254,Crack
Bracelet,Pure Silver,Polished,0.94182282485224,0.5824381793835963,0.7390133622868454,0.709818508739694,0.58614298614189,Scratch
Ring,Pure Silver,Raw Casting,0.4214869248032027,0.7906590153973005,0.23007517369284236,0.31981571950518717,0.6822310784017158,Normal
Pendant,Pure Silver,Raw Casting,0.832870978342942,0.8794179202638837,0.4152305937907529,0.5620538340948351,0.2099883870269864,Scratch
Earring,Silver Alloy,Raw Casting,0.6420570490842674,0.4908087567819446,0.6095523870579633,0.7655632459858064,0.9467405391776342,Normal
Bracelet,Silver Alloy,Raw Casting,0.8017856426751047,0.24280681438850674,0.8059980029717568,0.7529515425186745,0.5829648175138428,Scratch
Necklace,Pure Silver,Polished,0.15907558974051966,0.950578473083837,0.5754494348636536,0.5960806163683959,0.9483150960653629,Normal
Bracelet,Pure Silver,Polished,0.2885409160159207,0.8070133999280859,0.46760480377025837,0.23460062233572765,0.30044528590465047,Crack
Pendant,Pure Silver,Final Product,0.5234143552636309,0.28234466693252136,0.20687795933113096,0.5197339144982303,0.9811890407191233,Normal
Earring,Pure Silver,Final Product,0.8281441116759956,0.3184637058253871,0.17947125977391015,0.516351399551245,0.6217460963888436,Scratch
Bracelet,Pure Silver,Polished,0.9383467019132044,0.546488702861924,0.26809269767546806,0.7358084479028087,0.7730456502719922,Scratch
Earring,Pure Silver,Raw Casting,0.36228002685734295,0.2601009034117423,0.9654673457152688,0.9187954682102252,0.24363631940502717,Normal
Pendant,Pure Silver,Polished,0.7902359731337586,0.35541525021678755,0.5664941240026641,0.5917159760728933,0.9628743473462389,Normal
Earring,Silver Alloy,Raw Casting,0.5851582359444972,0.5326690143515278,0.3752065518172084,0.6034703310120584,0.7639764009581163,Normal
Ring,Silver Alloy,Polished,0.7077322225931038,0.2902944987983694,0.8740469300006181,0.8535384521300433,0.775149909801751,Normal
Pendant,Silver Alloy,Raw Casting,0.14862600125346065,0.6893228860505533,0.2728718460592493,0.8143213533604037,0.6820010623864659,Normal
Earring,Silver Alloy,Raw Casting,0.6195100724438497,0.4483566816002291,0.8814133887936269,0.18944933712673478,0.460470764239474,Crack
Necklace,Silver Alloy,Final Product,0.5104421003442428,0.45739842319924506,0.9478210177584733,0.164820438949193,0.7346727287119849,Crack
Earring,Silver Alloy,Polished,0.3025407292266705,0.930287849575385,0.8106740819457665,0.8325357795831805,0.3210380634062979,Normal
Necklace,Silver Alloy,Raw Casting,0.7556207678597812,0.38207028570567547,0.11799102569066626,0.9234926782039445,0.26551259405850586,Normal
Necklace,Silver Alloy,Polished,0.8056047608506763,0.3023587240528245,0.5600365114750542,0.9601905688891248,0.2496291946190787,Scratch
Bracelet,Silver Alloy,Final Product,0.86640312185875,0.7402055226531006,0.4848094626642573,0.2579642798819984,0.6436165527128456,Scratch
Earring,Silver Alloy,Raw Casting,0.8125882654131877,0.3067676296975271,0.2797739802191506,0.556030774740853,0.3553281864753768,Scratch
Earring,Pure Silver,Final Product,0.7635318264989472,0.7286761918984543,0.29540549056774223,0.10236849646638684,0.29438868854947725,Crack
Earring,Silver Alloy,Polished,0.3707481635377945,0.4038112624963248,0.5077550868014192,0.16668196172414462,0.5380223961764347,Crack
Earring,Pure Silver,Polished,0.5622709978392219,0.3680368701422201,0.4206992588569599,0.11111679595839469,0.9801363257713579,Crack
Ring,Silver Alloy,Final Product,0.5528813940212112,0.4230018698879068,0.9906852431830578,0.3837490090685318,0.7452855315430787,Normal
Bracelet,Silver Alloy,Polished,0.7944895309445782,0.29125671025634103,0.427641375229895,0.9269770236141808,0.6266385525897189,Normal
Bracelet,Pure Silver,Raw Casting,0.9492228791039307,0.2503826877042473,0.10785635317380442,0.556359844205215,0.7358164743764299,Scratch
Earring,Pure Silver,Raw Casting,0.8498593716232764,0.10882228242202702,0.8218644908674839,0.7724796021623388,0.7636947243089958,Scratch
Necklace,Silver Alloy,Polished,0.550908170403532,0.633871927525067,0.8713921998360713,0.3142584133030051,0.40708285775376407,Normal
Pendant,Pure Silver,Final Product,0.5413224456873027,0.29990799678147845,0.405502599403854,0.6612570003537341,0.3475652489157099,Normal
Necklace,Silver Alloy,Raw Casting,0.3540054782952674,0.49844365934111357,0.12879837940795477,0.30178173889543514,0.7156920583306092,Normal
Necklace,Pure Silver,Raw Casting,0.37200258053399404,0.7906645052597272,0.15172748746860784,0.5105581277489245,0.8633822137454709,Normal
Pendant,Silver Alloy,Final Product,0.6580414138911824,0.44823532727257387,0.7400041322475216,0.25214969802557774,0.6464702035662389,Crack
Bracelet,Silver Alloy,Polished,0.9323734600792661,0.16173432183985914,0.8467943391690491,0.8091045439079042,0.5550493718540616,Scratch
Necklace,Silver Alloy,Final Product,0.5873526636227842,0.7681763844837393,0.14846166396812932,0.5596325241046612,0.10015493977752252,Normal
Ring,Silver Alloy,Final Product,0.7897705249802994,0.6302844008395727,0.5818302806208514,0.4922117422100506,0.9534567970508064,Normal
Bracelet,Silver Alloy,Raw Casting,0.7634044642466685,0.208792573539126,0.96001714685837,0.12970387155386492,0.424938893007073,Crack
Earring,Silver Alloy,Polished,0.2187517061893339,0.2297846360838823,0.18461385683413373,0.5056399948707594,0.6902657129116968,Normal
Ring,Pure Silver,Final Product,0.43650232315827486,0.12347496498812992,0.7344470457913803,0.3674622889918756,0.4173637265188498,Normal
Ring,Pure Silver,Final Product,0.16143149100701132,0.276845016056143,0.43567337411389384,0.10118448137862573,0.7448896379401051,Crack
Earring,Silver Alloy,Polished,0.12766483926419991,0.2076576704614797,0.5020626504586693,0.9894349569429831,0.8538716747005882,Normal
Earring,Pure Silver,Final Product,0.643962994970046,0.3343524180144054,0.14754513145758674,0.7161042194600263,0.5301194930045827,Normal
Pendant,Silver Alloy,Final Product,0.8876351520059955,0.812002054008085,0.521665814883062,0.11281864099435314,0.13437918496273954,Scratch
Necklace,Pure Silver,Raw Casting,0.9818557372458346,0.2696221700410969,0.5200029381418388,0.2564414680559454,0.6439809581198591,Scratch
Ring,Silver Alloy,Polished,0.7403234685468144,0.5712857433866237,0.16885692492089763,0.7420529938634283,0.6811299288235619,Normal
Bracelet,Pure Silver,Final Product,0.4873481926288469,0.584606027028453,0.1021673440803833,0.8525033330916062,0.766885345007045,Normal
Bracelet,Pure Silver,Final Product,0.9866075461351025,0.9570719864883909,0.5545612198175346,0.6672824252677797,0.5301239203566792,Scratch
Bracelet,Pure Silver,Raw Casting,0.7706198066567844,0.6346055857183874,0.7243630555167394,0.8442820885510894,0.7368147901049363,Normal
Pendant,Silver Alloy,Raw Casting,0.23754936910754806,0.419349006131606,0.28862289177286804,0.8154611307389498,0.3806654780041413,Normal
Necklace,Silver Alloy,Raw Casting,0.8704668214950556,0.9880348227174615,0.8587257919165844,0.8161483677326875,0.9028028530348366,Scratch
Earring,Silver Alloy,Final Product,0.2513521020191118,0.9114360425497244,0.5608073262227474,0.37288182071974985,0.8855344110202551,Normal
Earring,Pure Silver,Raw Casting,0.9465375546311056,0.6473331726952372,0.2730490186922869,0.6930072049614092,0.8163184479814155,Scratch
Necklace,Pure Silver,Polished,0.10484933745801472,0.15901761343783077,0.4400592397651014,0.9686998737512681,0.14344984323165477,Normal
Earring,Silver Alloy,Polished,0.9645563319084949,0.8940385161565174,0.9534934630605041,0.4628988142918028,0.4716576129980681,Scratch
Ring,Silver Alloy,Polished,0.5070774503676846,0.5091661910965289,0.9081218551094101,0.7604257788097495,0.7975832184479454,Normal
Pendant,Pure Silver,Raw Casting,0.11459113901240466,0.3540957247211062,0.3998051911682644,0.36527925404549977,0.8420737283398129,Normal
Bracelet,Pure Silver,Raw Casting,0.5721724154746246,0.14077124690163736,0.20333890606798408,0.7378689084137627,0.8209683403154027,Normal
Bracelet,Silver Alloy,Raw Casting,0.9165636502642579,0.8123657262137274,0.6708764734991827,0.8683019750120939,0.9886939625170768,Scratch
Earring,Silver Alloy,Polished,0.6022776075638949,0.905546172549044,0.38277209841962345,0.22193512454006115,0.5929640398944469,Crack
Pendant,Silver Alloy,Raw Casting,0.7466388031447033,0.2894051786491839,0.561200794082964,0.9130779912179292,0.7163235412830299,Normal
Ring,Pure Silver,Raw Casting,0.29292304581213247,0.6886661746832647,0.5987532740863107,0.11668006870998188,0.6113043283591193,Crack
Pendant,Silver Alloy,Final Product,0.4785643074882804,0.24813814352923297,0.842661203722943,0.7937681361463482,0.21390115454520123,Normal
Necklace,Silver Alloy,Final Product,0.8958159225224848,0.4647311192487267,0.3751649290292852,0.9322239550890323,0.2932697211117642,Scratch
Earring,Silver Alloy,Raw Casting,0.4917359893986748,0.3560677881283929,0.11315750617445752,0.3999404334113942,0.6344307338450245,Normal
Bracelet,Silver Alloy,Final Product,0.5452561779754195,0.18285242792002732,0.8020662442946757,0.40114868117896196,0.40166352165188357,Normal
Ring,Silver Alloy,Polished,0.7359774840530807,0.6110505720326905,0.12589223949028067,0.45249788300661875,0.5454671006484788,Normal
Earring,Pure Silver,Final Product,0.7952066465855638,0.2576031244666704,0.785546349704431,0.5924288150462003,0.46061074247284184,Normal
Ring,Pure Silver,Raw Casting,0.13322717439544746,0.676496376293631,0.1510065508736747,0.36961774028427274,0.6557746398224401,Normal
Earring,Pure Silver,Polished,0.43024837062029153,0.7143816600674384,0.21497667700257744,0.3741513651906839,0.8060420690905746,Normal
Earring,Silver Alloy,Polished,0.9584976062124606,0.4621823083096128,0.4409331637987921,0.33299412025854913,0.7600908353695823,Scratch
Pendant,Silver Alloy,Raw Casting,0.816409290078536,0.1703248039757045,0.35636749608616713,0.7587400128275077,0.10506001915328864,Scratch
Necklace,Silver Alloy,Final Product,0.30027779109607966,0.9436178044496117,0.7174866422574283,0.5211340138372934,0.5955949230978126,Normal
Earring,Silver Alloy,Final Product,0.772049160843018,0.43763765533831633,0.48480531152791717,0.39995572153570547,0.5226245307987195,Normal
Earring,Silver Alloy,Raw Casting,0.8356693982165608,0.6944866883290195,0.5716943455941014,0.7636240072603042,0.6034103427723945,Scratch
Bracelet,Silver Alloy,Final Product,0.9042795256979462,0.3256220481272009,0.7304017033582054,0.4241932693266598,0.9269505937302722,Scratch
Ring,Pure Silver,Final Product,0.7712005945112359,0.2799175851818329,0.22725541740610344,0.7503897502069599,0.31827410692716623,Normal
Earring,Pure Silver,Raw Casting,0.623209263027304,0.7258900288039473,0.2544896727231251,0.23111602695246372,0.2707466155923297,Crack
Bracelet,Silver Alloy,Raw Casting,0.7194703076053649,0.4296136553695963,0.8919880271624975,0.36133716150138606,0.11200895984511063,Normal
Pendant,Pure Silver,Polished,0.594867239275569,0.12700240296918736,0.10789539123045121,0.9258079716121126,0.5016089981504823,Normal
Earring,Pure Silver,Polished,0.4260707884437003,0.9381688412394135,0.3495520240632344,0.553213561241925,0.8901543234649768,Normal
Earring,Silver Alloy,Polished,0.8023628985456771,0.6989595961681169,0.8503992906411708,0.6401604487206016,0.9963211202185991,Scratch
Earring,Pure Silver,Polished,0.7068288838801697,0.3706631953884453,0.44103627645739163,0.5789066733667251,0.7613205883170072,Normal
Necklace,Pure Silver,Final Product,0.5018845673348925,0.3743146229086467,0.6167656094743685,0.9256096370487652,0.8432068443348646,Normal
Earring,Pure Silver,Polished,0.79331369344157,0.5784523030774615,0.4303237323899365,0.9697226873442102,0.6867437960897255,Normal
Pendant,Pure Silver,Raw Casting,0.5510374566633048,0.7071974114156954,0.4921308268904472,0.962959549136342,0.7697641384163995,Normal
Ring,Silver Alloy,Final Product,0.18718217306486523,0.5611677318353819,0.43901406246316843,0.762900068033885,0.2625021816319746,Normal
Earring,Pure Silver,Polished,0.16177363242157344,0.6601299627972239,0.43485024271563244,0.119623127706047,0.5937756631651868,Crack
Pendant,Pure Silver,Raw Casting,0.7448409638385642,0.6944481536176265,0.15849145623976088,0.282390003912344,0.28230135830743,Crack
Earring,Pure Silver,Final Product,0.5600376018378271,0.902353013985174,0.9781580243967228,0.7355795332223896,0.7657699871824837,Normal
Pendant,Pure Silver,Polished,0.9353022938137832,0.6487621806602678,0.716417532529945,0.2686885572277995,0.1290414841246262,Scratch
Necklace,Pure Silver,Raw Casting,0.6195039330150586,0.6979531712604922,0.30420097023201087,0.6327236189078705,0.3094563661425372,Normal
Bracelet,Pure Silver,Polished,0.24932214727549443,0.42122719360270955,0.5891169961798184,0.39562834276334824,0.5304677489546518,Normal
Ring,Silver Alloy,Final Product,0.31746371409022406,0.5130805195058323,0.7089026021339841,0.6849579832927242,0.992183287774383,Normal
Bracelet,Silver Alloy,Raw Casting,0.5301518190968024,0.5838416746386661,0.9276159584220469,0.719773674485087,0.2693066774211471,Normal
Necklace,Pure Silver,Raw Casting,0.7538788310585378,0.644967771992871,0.5574976762440484,0.6354778071021738,0.16615936567458067,Normal
Necklace,Silver Alloy,Final Product,0.5720857695094318,0.9723664055506387,0.38921809315152955,0.3609933791983302,0.13537633525211232,Normal
Ring,Silver Alloy,Polished,0.14686702411418046,0.4317615247116844,0.832374146765997,0.3847086639345372,0.9181072802302035,Normal
Pendant,Silver Alloy,Polished,0.22141782589887365,0.7794740482777842,0.9506496327753416,0.9585981054180222,0.8516524142873735,Normal
Bracelet,Pure Silver,Final Product,0.682553073648184,0.24509615087649192,0.9566219899000423,0.8423130636371264,0.8567566415183777,Normal
Ring,Silver Alloy,Final Product,0.2464218309717554,0.2988593134468239,0.1285870226876649,0.9600603902834567,0.27749879428157465,Normal
Ring,Silver Alloy,Polished,0.48979486116726334,0.2522104527290534,0.23531939423002715,0.7638175164931673,0.6126773987008791,Normal
Pendant,Pure Silver,Polished,0.7844194972580928,0.330117506385003,0.7737518057208989,0.6182647958513525,0.5519350663307429,Normal
Earring,Silver Alloy,Final Product,0.19568713227233897,0.3057675849451727,0.8714133927199861,0.5760646157196295,0.7224542773669033,Normal
Earring,Silver Alloy,Raw Casting,0.453417772578099,0.35358601616636753,0.7001956995100638,0.5705214371965759,0.8461436685204289,Normal
Earring,Pure Silver,Raw Casting,0.85942200767384,0.3447749394173075,0.13002528143612965,0.2028036857422702,0.7153756529984895,Scratch
Pendant,Pure Silver,Raw Casting,0.8328064440344801,0.1641276301477905,0.48755300242524324,0.32481452152542983,0.7757982839001294,Scratch
Pendant,Pure Silver,Polished,0.6465441096105532,0.6424147178789704,0.432829093959859,0.57372252347338,0.9347561157827167,Normal
Pendant,Pure Silver,Raw Casting,0.7214139900393095,0.5521097265013144,0.8654060333352502,0.33925744963148324,0.3744827352960377,Normal
Necklace,Pure Silver,Raw Casting,0.6907991827204547,0.7178321500554441,0.2711832283365654,0.10073905904619468,0.2974642041145761,Crack
Earring,Pure Silver,Raw Casting,0.800484230573977,0.6501930406635036,0.6885372065650397,0.9838596780050172,0.40019356264744965,Scratch
Necklace,Silver Alloy,Raw Casting,0.598005323303437,0.7061389227110599,0.9253941848965379,0.49111773996869434,0.7547989055099076,Normal
Pendant,Pure Silver,Polished,0.648696459237335,0.4948095476475711,0.41322885495512596,0.19065530247625934,0.6853459597784816,Crack
Ring,Pure Silver,Raw Casting,0.6733510627991123,0.887970218091147,0.7309943508255677,0.778557794496061,0.22853169882669763,Normal
Earring,Pure Silver,Polished,0.4200097600471311,0.1443363443102681,0.9098524626248202,0.13643689244372761,0.4668788158948184,Crack
Necklace,Silver Alloy,Final Product,0.1492830787558143,0.5310276046447877,0.44576244225846595,0.8515069240580321,0.4467892143182731,Normal
Earring,Pure Silver,Final Product,0.8251725450143563,0.10216713532442988,0.8655457685788541,0.3590798118904507,0.16083146656544212,Scratch
Pendant,Silver Alloy,Final Product,0.6789030920646277,0.671272126153383,0.20064777812045165,0.4420024080865306,0.4599375757178539,Normal
Necklace,Pure Silver,Raw Casting,0.8556961489815655,0.975974236409593,0.1913404899859253,0.7492564196501621,0.7027400096359196,Scratch
Bracelet,Pure Silver,Final Product,0.32710832877294493,0.8231366342735938,0.8373066642132568,0.8117966175629115,0.25685725289252764,Normal
Bracelet,Silver Alloy,Final Product,0.786932534704358,0.9457798567979082,0.37704591595786197,0.1708889003077828,0.17955778758204372,Crack
Necklace,Pure Silver,Polished,0.8357691088996189,0.6763878947071664,0.8125199219624089,0.8559813927745921,0.7342464614314349,Scratch
Bracelet,Pure Silver,Final Product,0.2955482542263851,0.9543642973056384,0.19625060328152522,0.49979896536263824,0.8473819189797901,Normal
Ring,Silver Alloy,Polished,0.4635985329307485,0.9080331375936693,0.685393059157066,0.8681475784665706,0.8255742980673624,Normal
Bracelet,Pure Silver,Raw Casting,0.5978857632070386,0.4281316053646427,0.8731623271840276,0.7635769061104942,0.25989939924263983,Normal
Pendant,Silver Alloy,Final Product,0.5297452666169978,0.3594654956934643,0.4167850721647597,0.8782523052622634,0.7396210544744354,Normal
Bracelet,Pure Silver,Polished,0.7932332417410631,0.8209898008922755,0.20830563368463945,0.7679798499779924,0.4993845815938991,Normal
Earring,Pure Silver,Raw Casting,0.3319006346742911,0.573411026027398,0.9759078635356001,0.20048671183631533,0.5511481885528096,Crack
Ring,Pure Silver,Final Product,0.18648681291333757,0.8309569395101193,0.18158739623081976,0.4003045558887045,0.2968056477200536,Normal
Earring,Pure Silver,Final Product,0.30740548333155543,0.11375972719261045,0.6167463174634317,0.34621595444708275,0.3906140773160346,Normal
Earring,Silver Alloy,Final Product,0.7622042466676168,0.8442202013357052,0.3820578681304998,0.5941035607590014,0.25344047835963646,Normal
Pendant,Silver Alloy,Raw Casting,0.2395016330197169,0.27566175198181275,0.6983601482125784,0.5571180170357658,0.6614488528448778,Normal
Necklace,Pure Silver,Polished,0.6751800318389282,0.6029886591455417,0.18501566886300339,0.3174170254370845,0.17169472938889105,Normal
Necklace,Pure Silver,Final Product,0.6188384406009786,0.9400100728784794,0.14323698032543952,0.49868826972240854,0.9650709861946891,Normal
Necklace,Pure Silver,Final Product,0.17239960198612203,0.3745727315996654,0.17506957630980607,0.24373138213930798,0.6002525795151854,Crack
Bracelet,Pure Silver,Final Product,0.8157805022891848,0.3155320220345089,0.3514589251175131,0.6769765634852944,0.25908049842124,Scratch
Earring,Pure Silver,Polished,0.7223439045239651,0.5998110378067966,0.22545912139904278,0.11850204783286628,0.6829278683709588,Crack
Ring,Pure Silver,Final Product,0.7858902514991472,0.20859835680198396,0.6069875358075387,0.14795992006934916,0.34262993423925314,Crack
Bracelet,Silver Alloy,Raw Casting,0.32505725594032353,0.821929096701153,0.9798195057756424,0.33138068530441367,0.39958736884137946,Normal
Pendant,Silver Alloy,Final Product,0.2495644192612885,0.24740686638308415,0.7865187814537408,0.6767532772924513,0.9170701082956354,Normal
Necklace,Silver Alloy,Raw Casting,0.19477214671024293,0.39703072374132753,0.8799797537955797,0.3398438367361234,0.568006749623607,Normal
Necklace,Pure Silver,Raw Casting,0.22492192887514945,0.7020754776850305,0.5467128495869581,0.6985011904640969,0.20545114956643162,Normal
Ring,Silver Alloy,Raw Casting,0.675663211730812,0.1406669416186531,0.6311756715830129,0.3725212342699774,0.6795698492567567,Normal
Pendant,Silver Alloy,Polished,0.9096392579701997,0.5893927622922253,0.9884892476922944,0.8170166270949344,0.518327424112931,Scratch
Ring,Silver Alloy,Raw Casting,0.7232076156524626,0.35010595864712424,0.372827740960067,0.3813130167167027,0.804789726526032,Normal
Bracelet,Pure Silver,Final Product,0.34915380128043105,0.8406259417513273,0.6139962904632355,0.2528859504881075,0.7115223834923076,Crack
Ring,Silver Alloy,Polished,0.853717495028231,0.7198678672570372,0.23885171619229495,0.8884457107356728,0.3317435609805927,Scratch
Bracelet,Pure Silver,Polished,0.31444649969650595,0.8103718573041185,0.5690899136005929,0.46175926136412915,0.8240764278214388,Normal
Ring,Silver Alloy,Polished,0.20534489830460767,0.45632629646823286,0.36065939960921956,0.1234206526337525,0.9601424174705345,Crack
Earring,Silver Alloy,Final Product,0.8230753568389205,0.451577458063368,0.5486565644571663,0.6811367237974526,0.8770432009956844,Scratch
Earring,Pure Silver,Final Product,0.6505635824602535,0.12217532578617833,0.58421638228956,0.7123681093091286,0.9010258533535662,Normal
Bracelet,Pure Silver,Final Product,0.8459878726065103,0.8784899944098367,0.3768633931127391,0.8134075008215541,0.2581677137406537,Scratch
Pendant,Silver Alloy,Final Product,0.4349355376640538,0.22200793409228398,0.7070574491861483,0.9050306908504236,0.34275530912702956,Normal
Ring,Pure Silver,Raw Casting,0.44490820862637526,0.9424557741741661,0.9616394484645276,0.9460540258952591,0.36862831425296627,Normal
Earring,Pure Silver,Raw Casting,0.7721779814035054,0.255182035769036,0.5352480246088129,0.37308030463206343,0.7559441815999927,Normal
Necklace,Silver Alloy,Final Product,0.7214012153825814,0.16062947811412293,0.20832110460090764,0.16741036929873238,0.9898461153929986,Crack
Earring,Silver Alloy,Polished,0.5340892273612765,0.3669138651911279,0.7311282988819626,0.6128550146082452,0.7718458606405119,Normal
Ring,Pure Silver,Final Product,0.4952311562712849,0.9233370543442125,0.21441798291514505,0.7778543495324214,0.607439941874317,Normal
Necklace,Pure Silver,Raw Casting,0.8143590960578225,0.6016492021593086,0.5276105573901099,0.7731517477870424,0.6694481370569842,Scratch
Pendant,Pure Silver,Raw Casting,0.3504671490538157,0.1891463794284048,0.48114575267425974,0.3921545353463384,0.2785085247685314,Normal
Pendant,Silver Alloy,Polished,0.22958410526305978,0.7400600205063048,0.1880049974037632,0.22542903001489956,0.8183725384065683,Crack
Pendant,Pure Silver,Final Product,0.9119082364023172,0.5795073594980091,0.4963732644692864,0.2865452530328183,0.9292562279113388,Scratch
Necklace,Pure Silver,Polished,0.36139635549487925,0.16461620759263162,0.7250012679854425,0.7218591405744902,0.2467740294388442,Normal
Bracelet,Pure Silver,Raw Casting,0.30760699574446354,0.9168651019077262,0.4201833851260296,0.3113342254823668,0.6553499496103943,Normal
Necklace,Silver Alloy,Polished,0.5774878727186606,0.4238810256431126,0.4341636216672221,0.20400826879946551,0.9869440083420922,Crack
Necklace,Pure Silver,Final Product,0.4951345518641147,0.7616921859040509,0.23118323803821034,0.7782794149800752,0.39848033794815874,Normal
Earring,Pure Silver,Raw Casting,0.46854699449505155,0.10774391588718636,0.48482676494933685,0.6183423978546889,0.5458559211923583,Normal
Bracelet,Pure Silver,Raw Casting,0.8758782045694148,0.6680191332756445,0.5281680364173437,0.651346762728476,0.16182352639838823,Scratch
Earring,Silver Alloy,Final Product,0.8094427958776432,0.5598816521634342,0.8152336396464858,0.35966981343560944,0.6334122165673634,Scratch
Earring,Silver Alloy,Raw Casting,0.49108350878586193,0.4775211267545487,0.12059011578859372,0.8602884125630936,0.22741387703591828,Normal
Pendant,Silver Alloy,Raw Casting,0.6899962963788976,0.48418468453358976,0.44736108467508906,0.10748334427706951,0.20447869389239587,Crack
Ring,Silver Alloy,Polished,0.3292046740674889,0.9929716562920832,0.35852990636148563,0.8809487585529939,0.4802874757347544,Normal
Ring,Pure Silver,Final Product,0.4036008133396687,0.6805257388795537,0.921953029952078,0.7852212026460212,0.30615260868964284,Normal
Ring,Pure Silver,Final Product,0.2936503085843717,0.642888790434413,0.20103632530824878,0.7854317948545386,0.42170726462797004,Normal
Pendant,Pure Silver,Polished,0.6620902376394564,0.1809440900651197,0.9640751892048562,0.5903069095885566,0.7935105652361635,Normal
Ring,Silver Alloy,Final Product,0.6968355191133354,0.12087367093445806,0.20889253871123936,0.2689325222419918,0.23580908163993325,Crack
Necklace,Silver Alloy,Raw Casting,0.6095190878756213,0.7367928203339992,0.7897688403332636,0.7666273581623229,0.3749355572438545,Normal
Ring,Silver Alloy,Final Product,0.8357271581544095,0.4460220367673994,0.5217445796532106,0.25002106577794203,0.35230883941023783,Scratch
Bracelet,Silver Alloy,Raw Casting,0.17144142417160485,0.48605426582581257,0.7894078545882108,0.3103658757972639,0.43750395486656557,Normal
Bracelet,Pure Silver,Final Product,0.4996369576802919,0.8213654273306011,0.9891300308179014,0.30047729598364753,0.27362221394605873,Normal
Bracelet,Pure Silver,Final Product,0.7904890891453634,0.49085254552450797,0.6014065528316639,0.7702755168249386,0.7493389471422801,Normal
Pendant,Silver Alloy,Polished,0.9081637287779009,0.9297785654219,0.6791057017416791,0.40587108544542017,0.9652026192427516,Scratch
Ring,Pure Silver,Raw Casting,0.9621730992040735,0.9117497882208102,0.8125462544359239,0.10836038529392228,0.44051868243284575,Scratch
Ring,Silver Alloy,Polished,0.9689480378216968,0.8056543650077148,0.876773635590157,0.3283892969335396,0.8255310075693829,Scratch
Necklace,Pure Silver,Polished,0.6411927321035611,0.14313927733181797,0.29916193873879593,0.6164337980942853,0.3536704521129085,Normal
Necklace,Pure Silver,Final Product,0.4662283647075306,0.3144336788460468,0.19357286200431062,0.2966726803978809,0.8282869239306003,Crack
Ring,Pure Silver,Polished,0.9938839208864617,0.7980964718538267,0.5240975738215533,0.8302233468429224,0.7108130797405696,Scratch
Pendant,Pure Silver,Polished,0.7513634148328437,0.7253565151001717,0.8086837631026859,0.8378812553765403,0.6192017687620137,Normal
Earring,Silver Alloy,Polished,0.39420638822772935,0.4572322665098192,0.9880776063406062,0.6423880699491397,0.9269498969957578,Normal
Ring,Silver Alloy,Raw Casting,0.2698709691776147,0.3022732881274439,0.7502692132015358,0.7111708724008013,0.9936775411900847,Normal
Ring,Pure Silver,Raw Casting,0.8464923160282991,0.8198861486585424,0.8543838230941695,0.3577785445086529,0.7000315174191567,Scratch
Bracelet,Silver Alloy,Final Product,0.20143724975724955,0.5783970749102788,0.2427860315002638,0.28686755484264653,0.8314021885293318,Crack
