Jewelry_Type,Material_Composition,Manufacturing_Stage,Surface_Roughness,Polish_Quality,Engraving_Depth,Structural_Integrity,Reflection_Index,Defect_Type
Bracelet,Silver Alloy,Polished,0.9623218679834503,0.9561217336146628,0.1192634361300174,0.500179245030045,0.3238686914059244,Scratch
Ring,Pure Silver,Polished,0.2151168432412076,0.7405663863581777,0.5956616450079715,0.8240583105869534,0.32119405916603816,Normal
Bracelet,Pure Silver,Raw Casting,0.21583242845758566,0.3570384741985523,0.9012937999320932,0.21506706082426608,0.25401861638729395,Crack
Bracelet,Pure Silver,Polished,0.9411760968383693,0.4565941968965288,0.16802972250987447,0.5797176303121913,0.18881349391090757,Scratch
Necklace,Silver Alloy,Polished,0.4528298304345352,0.4204282726940608,0.5243803090416476,0.9893174617433986,0.9602163874452058,Normal
Ring,Pure Silver,Raw Casting,0.5438096099126383,0.21512562842654404,0.2897042298829726,0.6549180666813467,0.4660552691620653,Normal
Bracelet,Pure Silver,Final Product,0.9463100787987027,0.1378092912779056,0.5687486703896447,0.3510906317754281,0.8463371685785795,Scratch
Earring,Pure Silver,Raw Casting,0.8777201978634354,0.14128651461620984,0.9159364412984871,0.342389232863336,0.6959764272256197,Scratch
Ring,Silver Alloy,Final Product,0.8177438130770294,0.2440709739322109,0.2902318069968106,0.2760209304386744,0.5369689718645836,Scratch
Ring,Pure Silver,Final Product,0.7537405315059652,0.9774269001704685,0.6875404327972657,0.24990455441791062,0.7321127363600101,Crack
Ring,Pure Silver,Raw Casting,0.7013978809008942,0.9918702733723935,0.4238252337106674,0.6170823202481339,0.47281714622319404,Normal
Bracelet,Silver Alloy,Final Product,0.24850626903764225,0.923941887695709,0.12305945256829183,0.9934708807834381,0.42794875936570065,Normal
Necklace,Silver Alloy,Final Product,0.36953789776049173,0.5430847769566813,0.14620990251094157,0.10386813019658318,0.7052890742671143,Crack
Necklace,Silver Alloy,Raw Casting,0.5044046736851546,0.9765331516114569,0.7598357395438121,0.28308982211952727,0.8017851360150231,Crack
Necklace,Silver Alloy,Polished,0.5598961342974689,0.5984854636855393,0.5019148665232546,0.6505707890303934,0.8551185882331198,Normal
Earring,Silver Alloy,Final Product,0.9562008109941583,0.8129247115272552,0.3622434750531327,0.8943529085344707,0.41314536570722626,Scratch
Bracelet,Silver Alloy,Final Product,0.2884180715587653,0.366789325362756,0.8351668418252695,0.6663485816299038,0.3718419725765727,Normal
Bracelet,Silver Alloy,Raw Casting,0.5932510393000439,0.640787276062118,0.7780838473484706,0.4677855463877074,0.2755357774659455,Normal
Bracelet,Silver Alloy,Polished,0.8651144859377273,0.8368722934225686,0.1746728476567342,0.5782116932695596,0.902442671502558,Scratch
Pendant,Pure Silver,Final Product,0.5153521347694819,0.5871913814493144,0.13695534773843226,0.39224254632088285,0.12181875424509764,Normal
Necklace,Silver Alloy,Raw Casting,0.8639031921790642,0.9552540069382434,0.48122111443617555,0.35179741984576796,0.78077870836458,Scratch
Pendant,Pure Silver,Final Product,0.9242425812994924,0.18319613314171712,0.443173507770548,0.21475667105514634,0.11142004116549929,Scratch
Ring,Pure Silver,Raw Casting,0.7204084335745969,0.7127053611300359,0.3240869885170152,0.6625213244448159,0.7059341738271625,Normal
Pendant,Pure Silver,Final Product,0.8489893780629445,0.5976881189435634,0.49186676928153994,0.23888713294481506,0.7609275102829947,Scratch
Earring,Silver Alloy,Polished,0.123934800453873,0.6543578645867588,0.666965603711514,0.8204758744013684,0.8602312662550975,Normal
Bracelet,Pure Silver,Polished,0.7390298249116181,0.215969449069657,0.9728367219529787,0.2771115006605236,0.1236102972303964,Crack
Pendant,Pure Silver,Final Product,0.9800648769918079,0.6375238968816437,0.7733313420713914,0.9781289169088383,0.25419479799437417,Scratch
Necklace,Silver Alloy,Raw Casting,0.2230322358090841,0.28023214345250796,0.2875259851864897,0.6930683671551187,0.7112100358289772,Normal
Ring,Silver Alloy,Raw Casting,0.2296213428408011,0.8112065558973347,0.27179794567017257,0.8959343758520698,0.31924558572651746,Normal
Pendant,Pure Silver,Final Product,0.17298908608892655,0.16490894208502355,0.4214643797283878,0.2181635650068891,0.6309090631817071,Crack
Bracelet,Pure Silver,Polished,0.74667927479797,0.2870868813277204,0.8123045597230973,0.6465151783607722,0.376149091343461,Normal
Bracelet,Pure Silver,Raw Casting,0.30295415227777966,0.7352717340324041,0.7305119628832077,0.3925644998406197,0.9655686596278275,Normal
Bracelet,Silver Alloy,Raw Casting,0.24603633667674427,0.30427455544347703,0.8501698829815274,0.9205154328460354,0.6491706254869832,Normal
Pendant,Pure Silver,Polished,0.9680687281504418,0.5683188723087085,0.6642687944200368,0.18528461199312105,0.7504199162921145,Scratch
Ring,Silver Alloy,Polished,0.8638901114774656,0.5532523739911234,0.8566107142114546,0.7249808471658817,0.9604143256688699,Scratch
Earring,Silver Alloy,Polished,0.5836559041202868,0.8740170868339429,0.2594784872104462,0.27783360573071214,0.35967404142796155,Crack
Pendant,Silver Alloy,Raw Casting,0.10941326271716034,0.9261983085105767,0.8254285928755662,0.24138596525160863,0.9754964814569629,Crack
Pendant,Silver Alloy,Raw Casting,0.9376056619327994,0.9473179136356572,0.49262085299167446,0.4076817974895319,0.8420678314154976,Scratch
Ring,Silver Alloy,Final Product,0.38637364770679905,0.4079137677921787,0.7398010187582413,0.7502414657788511,0.38463511487101887,Normal
Ring,Pure Silver,Raw Casting,0.33969103678819546,0.940314605401095,0.9544467723840355,0.16732426990839025,0.27688180157039965,Crack
Ring,Pure Silver,Raw Casting,0.2328465102379517,0.4909132934054039,0.2844611532154645,0.8677506067709917,0.7787075366665696,Normal
Bracelet,Silver Alloy,Raw Casting,0.8179132763765259,0.32183670868824105,0.8568466146918425,0.12494172456433367,0.6896295848095135,Scratch
Bracelet,Silver Alloy,Raw Casting,0.6463883110778904,0.8734653564744282,0.671026965358164,0.33834208358347534,0.8199323470130722,Normal
Necklace,Silver Alloy,Final Product,0.16262087260217067,0.5555004873279652,0.16193926980604073,0.8298106859643111,0.24819302520030528,Normal
Pendant,Pure Silver,Final Product,0.6029831458443508,0.939974077284254,0.4767541228615244,0.1825623057442978,0.5240931152480514,Crack
Earring,Pure Silver,Polished,0.49549809439138826,0.6492914832181975,0.8596388330266946,0.2536915634981146,0.4069548588257309,Crack
Pendant,Pure Silver,Raw Casting,0.9209557596600197,0.9543599385081912,0.8852883595857355,0.2494355881684615,0.14007347244139134,Scratch
Bracelet,Pure Silver,Final Product,0.6272899184925913,0.16439501997514033,0.7487203704319112,0.9175105255656978,0.296260113301342,Normal
Bracelet,Silver Alloy,Final Product,0.22965220686008891,0.8442641013248035,0.9845322636202261,0.5959382971224118,0.2762087854556342,Normal
Bracelet,Pure Silver,Raw Casting,0.48144491439729287,0.40729519279124593,0.9805555074528574,0.6048634126789182,0.8317353675903983,Normal
Bracelet,Pure Silver,Polished,0.36465796054546507,0.15126557206043806,0.23698375359497376,0.7946221717487612,0.466869702269226,Normal
Necklace,Pure Silver,Polished,0.37648517583323426,0.7553243050594811,0.24816388349542964,0.4738120101875658,0.5517756132681367,Normal
Necklace,Pure Silver,Polished,0.9809904199684177,0.32896550097469124,0.747287874113694,0.7981694593657528,0.6011520929808044,Scratch
Earring,Silver Alloy,Raw Casting,0.8049046310454314,0.6721714586240093,0.4199976569297711,0.8881047431713469,0.6701774397678517,Scratch
Necklace,Silver Alloy,Polished,0.32887914915192135,0.33121274697696246,0.970316188743495,0.7226688967532522,0.2961063719765292,Normal
Pendant,Pure Silver,Raw Casting,0.7186238007005081,0.4883423274418828,0.687647751196703,0.8942914057666624,0.28501862520065113,Normal
Ring,Silver Alloy,Polished,0.7109512363000134,0.31438079142113584,0.8273283031337039,0.7449809166262903,0.3488289282449618,Normal
Necklace,Silver Alloy,Raw Casting,0.15923595027576146,0.5777413765052893,0.9701133376931411,0.5294229379614755,0.18929958392218138,Normal
Bracelet,Pure Silver,Final Product,0.4161774096519617,0.6001012185272376,0.6467328542024934,0.6146833787664333,0.7433753890868685,Normal
Necklace,Silver Alloy,Raw Casting,0.340624690549577,0.30861310842966383,0.6172692989055942,0.186678774802088,0.4263439815378338,Crack
Necklace,Pure Silver,Polished,0.5025512399658727,0.7525425052166366,0.7895717220350312,0.9848646159218627,0.9706233280168093,Normal
Ring,Silver Alloy,Final Product,0.3155867260968914,0.5661569801490607,0.6614375530839857,0.9443484629595558,0.23749636087919193,Normal
Earring,Silver Alloy,Final Product,0.1635722667733599,0.6391093178734653,0.8196233511772238,0.4954401180397716,0.7873984509034427,Normal
Bracelet,Silver Alloy,Raw Casting,0.6994434533544286,0.8947224842513889,0.9827117292020642,0.7060970143328014,0.4817577120393741,Normal
Earring,Pure Silver,Polished,0.678344115287623,0.20279020986381927,0.36016457586339023,0.8701282129942851,0.7764037680129129,Normal
Ring,Pure Silver,Raw Casting,0.7335688635254336,0.4998388847003188,0.3141154769342546,0.4295953797080292,0.36419122262153736,Normal
Pendant,Silver Alloy,Raw Casting,0.11918055350602227,0.22614692111437285,0.6084248896917352,0.22537510233374,0.315946690445901,Crack
Pendant,Silver Alloy,Raw Casting,0.6247376509963184,0.3763113322937228,0.9843843738543627,0.8130001319751788,0.5564290484084535,Normal
Necklace,Silver Alloy,Raw Casting,0.26337304466761224,0.4526572698235056,0.7909816281428186,0.6646777018175846,0.21266996078375155,Normal
Bracelet,Pure Silver,Final Product,0.5705071156282587,0.4824220639115987,0.3191024769453804,0.22659231460966853,0.5899218778383403,Crack
Bracelet,Silver Alloy,Polished,0.5173094010870055,0.860756784526122,0.8550014040318338,0.27583569760385107,0.32599624303286157,Crack
Bracelet,Pure Silver,Raw Casting,0.7825862098973901,0.9723227368201864,0.7468616291332698,0.7303281809932737,0.16620385318708825,Normal
Necklace,Silver Alloy,Final Product,0.4355872662077196,0.36016453610848864,0.7590580898405418,0.7199450590419191,0.20625548350503925,Normal
Pendant,Pure Silver,Final Product,0.7540182301219893,0.22777174722797383,0.6085829655493468,0.5160180751641205,0.38340252759869753,Normal
Bracelet,Pure Silver,Final Product,0.6346842584846029,0.41153123557086047,0.26562068320538923,0.9897466746954993,0.7563977290085011,Normal
Necklace,Silver Alloy,Final Product,0.1241662941716315,0.5965490995693058,0.28033553403579786,0.6373543209540232,0.2757505540260323,Normal
Earring,Pure Silver,Final Product,0.7586126322031449,0.95990806294404,0.32496373063988493,0.9825382398270276,0.6881402479987214,Normal
Bracelet,Pure Silver,Raw Casting,0.28491488316345265,0.9055693809144478,0.1282858024732581,0.30462170136288297,0.44259677750896476,Normal
Bracelet,Pure Silver,Final Product,0.5940546443153358,0.4647990405946335,0.7010073452805455,0.8192706248642604,0.5218580968462875,Normal
Necklace,Pure Silver,Polished,0.8363449375418173,0.5554544418680913,0.3677849742467407,0.9459905628483948,0.9459885150327991,Scratch
Ring,Silver Alloy,Final Product,0.4664194036750492,0.42860291072977996,0.40499368169093575,0.27736640418855574,0.7366154229750124,Crack
Bracelet,Silver Alloy,Polished,0.8461104212101742,0.8447113483109422,0.42939671442625715,0.4326311741182659,0.786570108298111,Scratch
Earring,Pure Silver,Final Product,0.7597114185245109,0.910497695926082,0.6213274933188698,0.8327292515387767,0.40966075955970693,Normal
Ring,Silver Alloy,Raw Casting,0.708805023172824,0.5923485193453377,0.7078628280301009,0.29856448477471176,0.9045816736514387,Crack
Pendant,Silver Alloy,Polished,0.16332842510346546,0.8777075601057941,0.23965278402440413,0.16055330937619888,0.9150223191916983,Crack
Pendant,Pure Silver,Polished,0.32957339164224064,0.17527159754940558,0.34890435264471076,0.45186037583837946,0.4179286236375611,Normal
Necklace,Silver Alloy,Raw Casting,0.32842324644693643,0.825783798528991,0.5886219475776625,0.9084783506508153,0.6422783173924637,Normal
Ring,Pure Silver,Polished,0.9509526920187604,0.4260225944288787,0.8799253236713918,0.4177014470955738,0.9341538143198956,Scratch
Earring,Pure Silver,Final Product,0.38220446688943044,0.45845746576194757,0.14845952179690902,0.7312334318446608,0.4025997226202861,Normal
Bracelet,Pure Silver,Polished,0.7021115354963695,0.8854529365478773,0.46850396342583345,0.3208191193498794,0.4344804797934674,Normal
Pendant,Pure Silver,Final Product,0.6292683540560053,0.9975523537348661,0.48998324066159027,0.44588420032575327,0.36899149160329336,Normal
Ring,Silver Alloy,Raw Casting,0.593942541544748,0.6891994046193419,0.796462587241403,0.20233620137461306,0.8623589254207477,Crack
Bracelet,Pure Silver,Final Product,0.2754384694154131,0.8854037632374617,0.5548066426622834,0.6852123570484114,0.4607417693676288,Normal
Pendant,Pure Silver,Raw Casting,0.8440546550382276,0.18409459334063788,0.8217388920388423,0.757493981647729,0.7620285595934372,Scratch
Bracelet,Pure Silver,Polished,0.6172796411495726,0.18524458393023086,0.6383335414304584,0.9114165977772788,0.3445082250329319,Normal
Ring,Silver Alloy,Final Product,0.9961553047450027,0.9326193150581158,0.7121668073703415,0.13726877624352052,0.13619976376207024,Scratch
Ring,Pure Silver,Polished,0.9814359911434286,0.9891553609365867,0.9597997782330261,0.45362793084404185,0.9633340666660789,Scratch
Ring,Pure Silver,Polished,0.2254144940747415,0.8542303335829508,0.7277812433534468,0.5980659461408123,0.6150009278416517,Normal
Earring,Silver Alloy,Raw Casting,0.8866041562615394,0.30713194415173284,0.5813645717434678,0.8612493549587211,0.3546079154979098,Scratch
Necklace,Pure Silver,Final Product,0.8014866659264688,0.4876993513571354,0.37751909245790005,0.7515283507959978,0.6455017854402749,Scratch
Pendant,Pure Silver,Final Product,0.7012723871545192,0.37935940679314073,0.10085826311305178,0.7146905936212414,0.9366083122852676,Normal
Earring,Silver Alloy,Raw Casting,0.7291031935300659,0.2476287036218547,0.2920406498701399,0.14842571686242562,0.508256814299045,Crack
Pendant,Silver Alloy,Final Product,0.5974520172827383,0.8844610414158165,0.8592575486144384,0.16143810685594673,0.13284986783808977,Crack
Earring,Pure Silver,Raw Casting,0.6694718679732767,0.9538787115532722,0.7791207856316409,0.49145092885208563,0.21888727825276433,Normal
Bracelet,Silver Alloy,Final Product,0.5208918635455623,0.7045545472078302,0.4942267558654956,0.5576567243518356,0.9549388132751324,Normal
Ring,Pure Silver,Raw Casting,0.5201503877665098,0.17930549966994008,0.18211996400852054,0.5359225309968368,0.5487024622072004,Normal
Earring,Silver Alloy,Raw Casting,0.41105942600391043,0.6736846930015443,0.6099724083672847,0.8269250837319075,0.1871141800418336,Normal
Pendant,Silver Alloy,Final Product,0.3214344295760988,0.2697453387545097,0.7096628755706128,0.2783523942431514,0.8840609210206729,Crack
Pendant,Pure Silver,Raw Casting,0.9624460454377846,0.2802960850890478,0.3447688174800232,0.8223824141447824,0.9522039557668326,Scratch
Ring,Pure Silver,Raw Casting,0.3103641702026471,0.13923491825442813,0.7848784836301398,0.5908392065193967,0.9067206804746869,Normal
Bracelet,Silver Alloy,Final Product,0.4831476498807594,0.35179179104583236,0.10110528199959433,0.6160806032184981,0.3678984614344938,Normal
Pendant,Silver Alloy,Final Product,0.1382793791342396,0.15954466040464718,0.5688398512792976,0.36792900753455937,0.9255525398049783,Normal
Pendant,Pure Silver,Final Product,0.7116699846644292,0.5047592702107855,0.8883165710513786,0.3048560526414913,0.7641430697437541,Normal
Bracelet,Pure Silver,Raw Casting,0.7579264714381303,0.9265766927472212,0.9557880785713719,0.5258916294566144,0.35655969073001337,Normal
Necklace,Silver Alloy,Raw Casting,0.4150716930144286,0.47146869032512084,0.34796567618959307,0.5770581619346041,0.9725374835748938,Normal
Pendant,Pure Silver,Final Product,0.730291799656101,0.15397851925131156,0.8676579169930785,0.2771350873125043,0.4166334056982762,Crack
Pendant,Pure Silver,Raw Casting,0.5465349086582515,0.48350408321681415,0.4311712696493497,0.6916345310942598,0.2665038442368683,Normal
Ring,Silver Alloy,Raw Casting,0.616379191482933,0.38726327434138874,0.4446387895928806,0.37241896183783973,0.46591210029204067,Normal
Pendant,Silver Alloy,Raw Casting,0.6689167872465416,0.8669976987807103,0.9682025398096804,0.2151803717561856,0.2922786632446954,Crack
Necklace,Silver Alloy,Polished,0.28292111563908723,0.7667681079092606,0.3039230485583096,0.9203001715476367,0.6564184704517537,Normal
Ring,Pure Silver,Final Product,0.8977870401815118,0.5923634852541593,0.48899756765632973,0.6381846320217432,0.1226386233774392,Scratch
Necklace,Silver Alloy,Raw Casting,0.32531688728939223,0.9303423448971909,0.5892584368786682,0.7370413784642751,0.66103752536263,Normal
Earring,Pure Silver,Polished,0.3635977601931105,0.20741968018345625,0.1545297125542828,0.7262286824064292,0.9543111947508782,Normal
Earring,Silver Alloy,Polished,0.3085867585883135,0.30897424591727396,0.7639192338078235,0.2808541940582717,0.8601305923886855,Crack
Necklace,Pure Silver,Polished,0.23816975405512836,0.8648444550277156,0.1619202271792446,0.459962309644143,0.8041962866218673,Normal
Earring,Silver Alloy,Polished,0.10892920432067503,0.5293074028119977,0.6080802580596409,0.3470996621726757,0.983815873347778,Normal
Necklace,Silver Alloy,Polished,0.4885196937334584,0.6181688310042974,0.5204356574068514,0.9534051440380756,0.8450849212120671,Normal
Pendant,Pure Silver,Raw Casting,0.6426526673990399,0.7618510397548068,0.6835438245743887,0.3905513560771475,0.26552549449870033,Normal
Ring,Silver Alloy,Final Product,0.8165018774844716,0.38236196923229604,0.5771033154770394,0.40157010174725616,0.45761828861616305,Scratch
Earring,Pure Silver,Final Product,0.46841679423930194,0.6326603088877961,0.42992440006407573,0.14386795255953008,0.42248261882513727,Crack
Earring,Pure Silver,Final Product,0.8937876804136815,0.140811646948693,0.9757375034369941,0.21062476672746233,0.9876266683652805,Scratch
Bracelet,Pure Silver,Final Product,0.13530231533493464,0.44818202837276244,0.69267223805316,0.322263910622989,0.8733873820218231,Normal
Ring,Silver Alloy,Polished,0.9418251044854189,0.3302487928037411,0.549556624657676,0.9963104495534747,0.2919773182591473,Scratch
Ring,Pure Silver,Polished,0.9488430073915198,0.6064961512338063,0.5738183540881089,0.7305010935187078,0.9482231725087304,Scratch
Necklace,Pure Silver,Raw Casting,0.9002616195249935,0.3636616535375957,0.11758727502432942,0.35797084184011285,0.2059281971052965,Scratch
Bracelet,Pure Silver,Polished,0.9303379461759593,0.7777200742640886,0.33054781474790673,0.26179169251847384,0.2825536148999195,Scratch
Ring,Silver Alloy,Raw Casting,0.8070531358902743,0.7747719167788291,0.936628771177814,0.6887302113981121,0.550751176027223,Scratch
Ring,Pure Silver,Raw Casting,0.5424229658298677,0.7832178596542595,0.30551618153606264,0.8412449728556894,0.8901975277986568,Normal
Ring,Silver Alloy,Final Product,0.37681547527174775,0.1875053790102948,0.36802299890009205,0.5598152990730533,0.5951864051886162,Normal
Ring,Silver Alloy,Raw Casting,0.3945154910228158,0.3621206221646227,0.1363620673183467,0.796106973958841,0.3187793706972687,Normal
Necklace,Pure Silver,Polished,0.6597705366986644,0.3197326079790983,0.5832897273448411,0.8324302338613055,0.8372765765230287,Normal
Necklace,Pure Silver,Polished,0.8115495578357447,0.8597005078067537,0.10546449702828366,0.714832084938886,0.45361065734688233,Scratch
Earring,Pure Silver,Final Product,0.5293270543641978,0.8321717609018313,0.40762891803887236,0.3331545648606668,0.38576051042741033,Normal
Ring,Silver Alloy,Final Product,0.5770478991508904,0.21246326984933814,0.8638698064445892,0.6704696805255895,0.5660303473727685,Normal
Necklace,Silver Alloy,Raw Casting,0.2888267226668342,0.9028709775387284,0.4931437410884647,0.589475524868919,0.39187462908993453,Normal
Ring,Pure Silver,Raw Casting,0.3244637892746964,0.6365789771122243,0.40002821595084415,0.788220795876812,0.5875034425203027,Normal
Necklace,Pure Silver,Final Product,0.6696180893121885,0.2913583654588615,0.7996766090980265,0.9951642786647874,0.8981035966728885,Normal
Earring,Pure Silver,Polished,0.17473065430696588,0.12905604550762928,0.6866114819115878,0.7340744050247988,0.2885508143092762,Normal
Bracelet,Pure Silver,Raw Casting,0.5548844980956728,0.4151793631618592,0.1803687500928301,0.48554160149216274,0.2191684676679332,Normal
Necklace,Silver Alloy,Raw Casting,0.7783193589915963,0.47429629872956214,0.33303359302880403,0.7182036031685746,0.8258116116717195,Normal
Pendant,Pure Silver,Final Product,0.5394573541154217,0.39910190523608347,0.4637883691704736,0.5484027369457661,0.16767169826270484,Normal
Necklace,Pure Silver,Polished,0.1685644037734629,0.8995886366446952,0.861848412413201,0.7630956655135585,0.7528696165590694,Normal
Necklace,Pure Silver,Polished,0.24007613671449612,0.9878391587812589,0.9030139576840516,0.9373816738860535,0.5606509284548503,Normal
Ring,Pure Silver,Raw Casting,0.7283529529899627,0.6323123374863666,0.7078481033292692,0.6048326097270024,0.385908367174016,Normal
Earring,Silver Alloy,Polished,0.5981129799270022,0.47276126151894604,0.7934572161528232,0.7902740046268997,0.37277674136429495,Normal
Pendant,Silver Alloy,Raw Casting,0.37018906330351253,0.13426699606115183,0.9671082227453623,0.5483514813750059,0.6561233450864645,Normal
Necklace,Silver Alloy,Polished,0.49080337665186313,0.37824154632107654,0.19673203472120565,0.40233917607149006,0.6229104591664754,Normal
Necklace,Pure Silver,Final Product,0.12190480831551953,0.7589130903953596,0.5216622116533205,0.30329606969928136,0.8084592318434165,Normal
Pendant,Pure Silver,Raw Casting,0.21523016053271482,0.5104751367684025,0.39439205699526914,0.9193519784321712,0.12068781816739697,Normal
Ring,Pure Silver,Polished,0.13969749659385683,0.2854639272665015,0.2117582959811942,0.31536319142240976,0.933022873904767,Normal
Ring,Silver Alloy,Polished,0.7024279506790345,0.34901181626516353,0.27430986149890707,0.6017555599413332,0.6245664674994926,Normal
Necklace,Pure Silver,Final Product,0.2378002486750952,0.8152804662928467,0.12069106014264692,0.9764387739191341,0.6492779467103613,Normal
Ring,Pure Silver,Final Product,0.16071524030250428,0.7545500153513154,0.41006221806726995,0.25006515217557745,0.6865258433618057,Crack
Pendant,Pure Silver,Final Product,0.7866029177127035,0.5285872974962145,0.7687522755741593,0.40935223356483563,0.3911386184141805,Normal
Pendant,Pure Silver,Polished,0.41098708647379334,0.2281050718539452,0.6723847597463299,0.15983406312733955,0.6606130260638775,Crack
Pendant,Pure Silver,Final Product,0.10261794988466588,0.40416848590658827,0.3996448594248907,0.5744680675611571,0.32075761642453293,Normal
Ring,Pure Silver,Raw Casting,0.5618906534484895,0.5365114530711134,0.13806449253125955,0.950020288404037,0.2224332524495357,Normal
Necklace,Silver Alloy,Final Product,0.11566293539335476,0.711504086851156,0.3505389402605179,0.3528229934073229,0.9443798256107452,Normal
Bracelet,Pure Silver,Raw Casting,0.5725476672714227,0.6775093651431803,0.3982036101948533,0.8485261027401512,0.5994724388514661,Normal
Ring,Pure Silver,Polished,0.8846617714166308,0.2669642028044734,0.9767468805785272,0.4110165478710732,0.9470957172895503,Scratch
Pendant,Pure Silver,Raw Casting,0.22576392768671932,0.10864614823285139,0.8237702347168079,0.590093437181679,0.5836766850212144,Normal
Pendant,Pure Silver,Final Product,0.2860353498900762,0.5841703876745188,0.5853254918029462,0.8422619741184457,0.7206140491298645,Normal
Earring,Pure Silver,Final Product,0.7812119204933539,0.3809864719448848,0.2007171781473404,0.3804104774592698,0.15041949194034815,Normal
Necklace,Pure Silver,Raw Casting,0.13682552734243558,0.7730351456078639,0.6348689185385892,0.17251385093664068,0.4007717593045127,Crack
Necklace,Silver Alloy,Polished,0.1592838732682587,0.11111668716788238,0.3965465752576963,0.849668864242592,0.9371495033274032,Normal
Necklace,Pure Silver,Final Product,0.8866120258806806,0.1566891704981541,0.30411488677446175,0.1927448716950696,0.3925110166293655,Scratch
Ring,Pure Silver,Raw Casting,0.62784936129442,0.8288487875392241,0.9130881553107104,0.5009809502296176,0.7350020135929382,Normal
Bracelet,Silver Alloy,Polished,0.26383152169213764,0.9544988927796225,0.4566219173593006,0.31568273061533986,0.651456364335462,Normal
Necklace,Pure Silver,Polished,0.3807713953892987,0.3490102926121017,0.6011481804633071,0.15599834925332243,0.1597649292409959,Crack
Pendant,Silver Alloy,Polished,0.32537725446341115,0.7630702967481389,0.4267169403556722,0.817740182026912,0.21509811270191734,Normal
Bracelet,Silver Alloy,Polished,0.8095016147375906,0.6491204275132547,0.625427101280899,0.8632651334290455,0.6276872369995493,Scratch
Pendant,Pure Silver,Polished,0.5067138551626443,0.8305491166194835,0.684862751762007,0.32277103855479927,0.4140791409227791,Normal
Ring,Silver Alloy,Final Product,0.5731946139649203,0.6910066522065273,0.7813839914755394,0.6797946494898107,0.5138871020118179,Normal
Ring,Silver Alloy,Final Product,0.5038570296531657,0.15312686375653384,0.7135729837251223,0.565622294003995,0.4446633780506255,Normal
Earring,Pure Silver,Raw Casting,0.7378137406003631,0.4022021759458917,0.5451479429350472,0.6711488086134929,0.8871441796341143,Normal
Earring,Silver Alloy,Polished,0.19789367023121635,0.9627375752490611,0.40822794336054846,0.4512019573497391,0.5917370717612634,Normal
Pendant,Pure Silver,Final Product,0.46466905073942966,0.7721180856420745,0.2964801580444948,0.8402566677306457,0.31602764057264954,Normal
Bracelet,Silver Alloy,Raw Casting,0.24450630819502636,0.271096912504742,0.44011533989186435,0.32087612233683205,0.8305831864793868,Normal
Ring,Pure Silver,Final Product,0.9593943937245716,0.9847163662465377,0.815182910711417,0.2840743422957459,0.3845899670911428,Scratch
Necklace,Silver Alloy,Polished,0.40499439792223135,0.2691684570113621,0.4648617624150798,0.12109521493068097,0.6627508753451407,Crack
Ring,Silver Alloy,Polished,0.7180508229365786,0.11228002499107433,0.9229871515146512,0.2052475517148035,0.9745196530699675,Crack
Bracelet,Pure Silver,Final Product,0.5762970596568164,0.26311516776822186,0.17950032302316105,0.5756989420898503,0.32026630865536576,Normal
Earring,Pure Silver,Raw Casting,0.8233387630565222,0.20956752252192978,0.8625938504345732,0.49173253623380553,0.7402421622672818,Scratch
Earring,Pure Silver,Raw Casting,0.6749321361577203,0.14245948153353113,0.37454557523086784,0.23003127048726874,0.8260382108256598,Crack
Ring,Pure Silver,Polished,0.9206744206598401,0.5365911947065252,0.45336459710933275,0.1543598137281429,0.8627385274661171,Scratch
Bracelet,Silver Alloy,Raw Casting,0.559633933039062,0.48268896157733987,0.6863506849057981,0.4682508770227446,0.6256640968537843,Normal
Ring,Pure Silver,Polished,0.8522444745308339,0.29711475757374883,0.46584143169596104,0.39437044153666545,0.792264336081365,Scratch
Pendant,Silver Alloy,Polished,0.8371170627228108,0.5140424573217302,0.36941003210503986,0.5966152532158017,0.19679230010253804,Scratch
Necklace,Silver Alloy,Final Product,0.9702389977455239,0.9893194607740436,0.6036970813292974,0.12275965405955754,0.24951403881369824,Scratch
Bracelet,Silver Alloy,Polished,0.556136283477229,0.29486155949102044,0.5713373484884309,0.20408218832810163,0.9484341587066047,Crack
Bracelet,Pure Silver,Final Product,0.5336871323156899,0.5876426339340365,0.455341278421887,0.11813594605036186,0.7679601582868826,Crack
Ring,Pure Silver,Raw Casting,0.5627717834667375,0.30168199950090746,0.37974634251165773,0.7635578718491617,0.3280117505552676,Normal
Earring,Pure Silver,Raw Casting,0.13172327868875916,0.2919729874325503,0.8657021992574667,0.7881834611171945,0.8762456528594885,Normal
Ring,Silver Alloy,Raw Casting,0.37813980034560557,0.17114867639140036,0.8332228760794865,0.7587509504274941,0.14926927744783255,Normal
Pendant,Silver Alloy,Polished,0.16534965350117234,0.9712696818008918,0.6297293317749069,0.1860711913099718,0.7793096365557228,Crack
Pendant,Silver Alloy,Polished,0.9118615297411463,0.18758314318967975,0.8926327773049545,0.44470258749809366,0.9808279675554811,Scratch
Ring,Pure Silver,Polished,0.7952975532117084,0.15796369778672145,0.2966929421926008,0.8808943066655507,0.42253977728955916,Normal
Ring,Pure Silver,Polished,0.9550120255961599,0.10907276377555998,0.24739186274756447,0.8511128197214176,0.2639745267970519,Scratch
Bracelet,Silver Alloy,Final Product,0.8500317157693079,0.3351882907571939,0.7565325198391194,0.8265679362672315,0.4687194226946273,Scratch
